logFC	AveExpr	t	P.Value	adj.P.Val	B	p.value.log10
P09936	-0.106153077991447	0.80401153796208	-1.29667127876337	0.239703702747254	0.459808398978328	-6.44469597170153	0.337423100059722
Q9H814	0.211923107264118	-1.18702467781747	1.29663247400188	0.239716263157447	0.459808398978328	-6.44474177430907	0.337423100059722
P49736	-0.336825276751527	-1.52065260824344	-1.29415121397927	0.240520604785979	0.460770919608864	-6.447668838644	0.336514938117682
P38919	-0.101179011374384	-0.5228857805541	-1.28929120015161	0.24210292957544	0.463219549928888	-6.4533925838588	0.334213119731682
O43324	-0.133362085294718	-0.767682190395648	-1.28637176956133	0.243057823182256	0.464463067385918	-6.45682481477678	0.333048814002291
O95782	0.201306734981088	-0.819485547236634	1.28274240025625	0.24424952621647	0.466155424094841	-6.46108532880177	0.331469258046691
P61221	-0.1539321006413	-0.950011720685352	-1.27439458848146	0.247009954080475	0.470292957761401	-6.4708579187752	0.327631524397153
Q9UBQ5	0.202814069596554	-0.80225873382376	1.27431910021827	0.247035040189836	0.470292957761401	-6.47094611924068	0.327631524397153
Q12797	-0.181635985811229	-0.675848634446299	-1.26854485150043	0.248960530410714	0.471117960805993	-6.47768356705981	0.326870338491031
P19367	-0.125259839638469	-0.682427148036705	-1.26851500770519	0.248970516080075	0.471117960805993	-6.47771834188203	0.326870338491031
Q99460	-0.115337124980999	-0.343579019950505	-1.26752264227755	0.249302758307703	0.471117960805993	-6.4788743965913	0.326870338491031
O60749	0.0877545306580722	-0.464123530914418	1.26626890601932	0.249723059486031	0.471117960805993	-6.48033416480959	0.326870338491031
P67809	-0.0984438450733495	0.0542827106949122	-1.26613176274954	0.249769072688735	0.471117960805993	-6.48049379322092	0.326870338491031
Q9GZP8	0.113182289201015	-0.350664056404645	1.26446870711559	0.250327635765351	0.471117960805993	-6.48242869247401	0.326870338491031
O60568	-0.214720821142563	-0.926041226222256	-1.26341242739448	0.25068296831701	0.471117960805993	-6.48365684398136	0.326870338491031
Q9H6R0	0.174001542241796	1.02425006417131	1.2632249688009	0.250746075256064	0.471117960805993	-6.48387474072573	0.326870338491031
Q9NP60	0.174001542241796	1.02425006417131	1.2632249688009	0.250746075256064	0.471117960805993	-6.48387474072573	0.326870338491031
Q01814	0.0919388385800894	0.296182106543764	1.26261456460661	0.250951660417276	0.471117960805993	-6.48458412400986	0.326870338491031
Q14126	0.0919388385800894	0.296182106543764	1.26261456460661	0.250951660417276	0.471117960805993	-6.48458412400986	0.326870338491031
Q5GH72	-0.0964022780175913	0.497595386774736	-1.26191453580399	0.251187611871398	0.471117960805993	-6.48539741254201	0.326870338491031
Q15050	0.168222763862869	-0.867966845752373	1.26101895199523	0.251489758460455	0.471117960805993	-6.4864375021521	0.326870338491031
O95259	0.0892386768303768	1.68016898919085	1.25814178327354	0.252462580063549	0.4713862212121	-6.48977591967177	0.326623116209254
Q8TCY9	0.168016067157679	-1.5260603064441	1.25660356998526	0.25298401779199	0.4713862212121	-6.49155885254028	0.326623116209254
Q14258	-0.110704880990138	-0.156937606643982	-1.25586921505233	0.253233286005956	0.4713862212121	-6.49240957643631	0.326623116209254
O75533	0.254410495914493	-1.85517341913684	1.25497169005583	0.253538230051126	0.4713862212121	-6.49344892099121	0.326623116209254
Q5T4S7	0.156032454630726	-0.718687312758775	1.25448113214021	0.25370503725925	0.4713862212121	-6.49401680393783	0.326623116209254
O75494	-0.216776498990861	-0.272812329227877	-1.25420333252864	0.253799541296075	0.4713862212121	-6.49433833293101	0.326623116209254
Q9Y2Z0	-0.0849146216347914	-0.362317169586385	-1.24950280199169	0.255403242010357	0.473514907709847	-6.49977227966668	0.324666343515603
Q15366	0.218474762343242	0.729641346680954	1.24902289225816	0.255567468245236	0.473514907709847	-6.50032637581203	0.324666343515603
O75874	0.148638783628688	-0.323999436574931	1.2453405807929	0.256830611131464	0.474770726863208	-6.50457362638981	0.323516066368034
P26583	0.278398558312658	-0.8779676088923	1.24522969475187	0.25686873206519	0.474770726863208	-6.50470140667167	0.323516066368034
P84243	-0.14835311387511	0.336655692245121	-1.24196072612566	0.257994756039569	0.475720526054241	-6.50846532042281	0.322648109543365
P62873	0.0929812492903747	-0.240581827353227	1.24192430956242	0.258007324045176	0.475720526054241	-6.50850721684696	0.322648109543365
Q63HM1	2.02447653952597	-1.95897882385583	1.13566707146756	0.304188619628206	0.517644570546837	-6.51121584949419	0.285968336842467
Q9BR76	-0.0987811410566756	-0.569652765404167	-1.2384551769011	0.25920701317057	0.477354632477361	-6.51249494428834	0.321158858477535
Q96DT5	-0.130444521396003	1.16851858894401	-1.2366959259211	0.259817233848306	0.47736766202336	-6.51451458289671	0.321147004433775
Q13838	-0.142340285440829	0.0167062112912742	-1.23662757769818	0.259840966393543	0.47736766202336	-6.51459301199634	0.321147004433775
Q9BYT8	0.109076220134077	-0.595653405247183	1.23448209389734	0.260586894417045	0.478161253249589	-6.5170535921134	0.320425618897088
P26038	-0.125292719173191	0.26630844571953	-1.22806995173121	0.262827245093957	0.48167254660191	-6.52439183687657	0.317248106019116
P26640	-0.125900050421962	-0.880809792179395	-1.22587556259232	0.263597748058081	0.48167254660191	-6.52689776377951	0.317248106019116
P13693	0.0858768418564788	0.538786947180972	1.22556495489959	0.263706966812622	0.48167254660191	-6.52725224540294	0.317248106019116
Q00688	0.0930471939406743	-0.351206598963728	1.22503067045183	0.263894927948181	0.48167254660191	-6.52786186897128	0.317248106019116
P35268	0.0968550820916333	0.869480556363617	1.22449981547802	0.264081796725275	0.48167254660191	-6.52846741708315	0.317248106019116
Q92882	-0.206294924759416	-0.574934577860601	-1.22295730676188	0.26462542842826	0.482010768667235	-6.53022604269793	0.316943259021493
Q8N9B4	0.18367783210162	0.360460943910308	1.2221786857166	0.26490020576131	0.482010768667235	-6.53111323419123	0.316943259021493
Q16401	0.0910058903431038	-0.754120692058506	1.22056424649678	0.265470726817221	0.482472454585474	-6.53295167630025	0.316527476440428
P12004	0.0940908007583171	0.247315863761559	1.21882040799208	0.266088161304831	0.482905371279658	-6.53493578123993	0.316137963984324
Q6P2Q9	0.553298401167615	-1.64524287286441	1.21586165040057	0.267138578018837	0.482905371279658	-6.53829817094308	0.316137963984324
O60869	0.114506228430459	0.140599724265888	1.21391029308571	0.26783329280312	0.482905371279658	-6.54051295194299	0.316137963984324
Q12849	-0.120919711694142	-0.554964083799955	-1.21316073759186	0.26810055810826	0.482905371279658	-6.54136310523714	0.316137963984324
Q9Y265	-0.125965422356974	-0.29329901989119	-1.21275264961488	0.26824616409357	0.482905371279658	-6.54182582518466	0.316137963984324
Q7Z6B0	0.13459630760259	0.296238004555643	1.21250501886563	0.268334551892719	0.482905371279658	-6.54210655972758	0.316137963984324
Q8N201	0.13459630760259	0.296238004555643	1.21250501886563	0.268334551892719	0.482905371279658	-6.54210655972758	0.316137963984324
P08237	-0.81707831935367	-3.1194319072287	-1.21249026155667	0.268339820063718	0.482905371279658	-6.54212328869647	0.316137963984324
P0C860	0.159440700966551	1.22920087952392	1.21186641510279	0.268562606351852	0.482905371279658	-6.54283036848787	0.316137963984324
Q76M96	-0.0829123514368789	-0.140391816051702	-1.20871226135243	0.269691435497866	0.484363273895341	-6.54640187120282	0.314828793995686
Q9BSJ8	-0.260341736241264	-1.3205350121808	-1.10097484140641	0.317756445194796	0.532012227726692	-6.54828900761388	0.274078385800439
P62263	-0.101328849416594	0.805757364466655	-1.20688138076336	0.270348543774962	0.484971533768276	-6.54847234025019	0.314283752305317
Q01813	-0.122742823249743	-0.20795440202706	-1.20401223010422	0.271381043879436	0.486149435384478	-6.55171299261301	0.313230214302828
O75553	0.092065627685203	0.741386355876027	1.20328417766996	0.271643578143264	0.486149435384478	-6.55253454476192	0.313230214302828
Q92820	0.349766933166415	-1.37366197673778	1.20197892597863	0.272114792416234	0.486421160621977	-6.55400664138974	0.312987540352382
P59046	0.133021083947675	1.78209579822227	1.19882787608863	0.273255242425285	0.48788714444749	-6.55755633542249	0.311680625152895
Q14764	-0.120334381249905	-0.339710891196586	-1.19715502551079	0.273862347346988	0.48823143813736	-6.55943843541169	0.311374258982773
P12955	-0.0789383929973511	-0.595937939598111	-1.19585366764385	0.27433542631626	0.48823143813736	-6.5609014275709	0.311374258982773
P46940	0.0794154298109626	-0.0693748149725343	1.19477424830699	0.274728352769833	0.48823143813736	-6.56211415293537	0.311374258982773
P22234	-0.334585171927513	-1.2249428497378	-1.19421246094842	0.274933042249343	0.48823143813736	-6.56274504597779	0.311374258982773
P62701	-0.0863743418841436	0.69403368280703	-1.19388905624761	0.275050934945407	0.48823143813736	-6.56310814771973	0.311374258982773
P62942	0.107104483430224	0.0161186097221193	1.19281161134701	0.275444013168226	0.488359990751115	-6.56431739703994	0.31125992316237
P00813	0.233493552399307	-0.485305261998541	1.18557090200378	0.278098017796547	0.492492187330397	-6.57242589256627	0.307600654559689
Q96S21	0.181410324118134	-0.251583603645874	1.18351793541485	0.278854452269346	0.493258223932886	-6.57471918811956	0.30692566516569
P52701	0.115197292460519	-0.632865970436322	1.18064425632031	0.279916217491419	0.494561948073586	-6.57792501235562	0.305779301596642
P60174	-0.135373669258332	1.0782626772578	-1.17660337640847	0.281415035203674	0.49663394972792	-6.58242450995479	0.303963595543572
P48067	0.0787510683334626	1.03245110925006	1.17375985638695	0.28247380400146	0.497925467007204	-6.58558482341631	0.302835660633858
P25398	-0.169325124684686	0.106772082194315	-1.17123246319784	0.283417690823364	0.498196860392976	-6.58838966433739	0.302599013688918
P24928	0.196057516732074	-2.74606606863627	1.17101383539102	0.283499465253147	0.498196860392976	-6.5886321094178	0.302599013688918
Q6FI81	-0.0962918537060253	-0.906959718399361	-1.16844521216047	0.28446171357929	0.498196860392976	-6.59147837309247	0.302599013688918
P15927	0.0819156376001405	-0.558063236508713	1.16811596661449	0.284585253515213	0.498196860392976	-6.59184291502556	0.302599013688918
P49327	-0.230459926348607	-0.788882126907285	-1.16777960187317	0.284711511487698	0.498196860392976	-6.59221527087663	0.302599013688918
P62829	-0.111099300232616	0.607024613779735	-1.16749679091289	0.284817704077728	0.498196860392976	-6.59252828909841	0.302599013688918
P62917	0.0841128161475527	0.472031441819781	1.16723089924565	0.284917574131505	0.498196860392976	-6.59282253620843	0.302599013688918
P09496	0.104790097738254	0.165162034243464	1.15989610834597	0.287684218379359	0.502457642880464	-6.60092241788449	0.298900543337583
Q13617	-0.0907118422970259	-0.531262604922096	-1.15751213361087	0.288588297953831	0.503459310176042	-6.60354792737669	0.298035623581266
Q6Y7W6	-0.205047574578376	-1.22399030881774	-1.15579450173985	0.289241158894994	0.504020921049286	-6.60543740373397	0.297551436356681
Q16630	-0.243908079436815	-1.14660274063848	-1.15342105543922	0.290145332838565	0.505018676472154	-6.60804529671545	0.296692560616358
P52735	0.220078172305303	-1.30725027647643	1.15067574864187	0.291194127571091	0.506265589373028	-6.61105741502778	0.295621590395662
Q7Z4V5	0.10779900585097	-0.750242848109631	1.14847093793788	0.29203873672793	0.507035528543696	-6.61347310675034	0.294961608102816
O75832	0.0822998546561742	-1.14598126529697	1.14650837336293	0.292792273854934	0.507035528543696	-6.61562082790993	0.294961608102816
P04350	0.167409571057468	0.448109863202187	1.14555267746728	0.293159807674526	0.507035528543696	-6.61666581547067	0.294961608102816
Q05639	-0.186748570042557	-0.324498315201754	-1.14520760881858	0.29329260628575	0.507035528543696	-6.61704298363056	0.294961608102816
P84098	0.0964200716096397	0.582299384443022	1.1447386630993	0.293473159335039	0.507035528543696	-6.61755543268684	0.294961608102816
Q8WUX9	0.238172637726297	-1.42142308729907	1.1443198339707	0.293634495190768	0.507035528543696	-6.61801299931151	0.294961608102816
P53582	-0.112430665510959	-0.462176845018063	-1.14332548383888	0.294017823017772	0.507122473902681	-6.61909887589778	0.294887142606047
Q56VL3	-0.151747505369812	-0.954122613558702	-1.14119760420748	0.294839539769345	0.507964501208951	-6.62142053193938	0.294166637062056
P28838	0.0939633798238022	-0.745241162707651	1.14014384155714	0.295247178417191	0.508092036982353	-6.62256920103563	0.294057611469794
Q9Y696	0.0925516277087388	0.111894759267294	1.13898974869802	0.295694169187254	0.508286929652582	-6.62382643351031	0.293891057821873
Q9BZD7	-0.15281464702892	0.374131909082645	-1.13800584432327	0.2960756906705	0.508368970565018	-6.62489760433005	0.293820965442276
P62304	0.136048304991324	-0.102943560020098	1.13432669912855	0.297505969475282	0.510189848638804	-6.62889764406178	0.29226818689442
P63167	0.0804056495466546	0.144877866897625	1.13355639539669	0.297806155902756	0.510189848638804	-6.62973404797883	0.29226818689442
P22087	-0.128358774748541	-0.145750166458282	-1.13165184092419	0.298549442482638	0.510888540338268	-6.6318004161339	0.291673838800751
Q9NVA2	0.0781844583357117	0.220261602163449	1.02001266810758	0.351421405557346	0.559263114591263	-6.6319217841725	0.252383823006322
Q6Q8B3	0.135782727492863	1.88665139479713	1.12942542639252	0.299420299382168	0.511803721615087	-6.63421306546181	0.2908965604359
P48444	-0.0762824854108759	-0.524172736330453	-1.12556171843527	0.300936597559948	0.513818876775561	-6.63839246116727	0.289189944583356
P69905	-0.091646250392731	0.231544711471326	-1.12189546597736	0.302381301508921	0.515707415675349	-6.64234943534883	0.287596623559878
Q92839	-0.0822521070507928	0.706960460947278	-1.11730852754954	0.304196907839408	0.517644570546837	-6.64728793979062	0.285968336842467
Q9BVP2	-0.210377122404804	-0.902915426281885	-1.1163791090985	0.304565889992541	0.517694029529733	-6.64828694106713	0.285926843627847
P09972	-0.11802589491745	-0.423593378188527	-1.11543478343967	0.3049411699841	0.51775407122161	-6.64930139404314	0.285876477461785
Q96AQ6	-0.207758859073339	-1.18144558228997	-1.11064623731872	0.306850059484627	0.520414967255107	-6.65443665821107	0.283650221520851
O43707	0.108042030987863	0.316983807509848	1.10858350785465	0.307675377841227	0.521056405151253	-6.65664415331267	0.283115261115056
P62993	0.0741172255956445	-0.442083723024395	1.10799166602765	0.30791251781755	0.521056405151253	-6.65727702022688	0.283115261115056
P05154	-0.119479507097541	1.93149356548215	-1.10676046989445	0.30840631864449	0.52131278945123	-6.65859282853626	0.282901620325308
P26006	0.212249158040547	-0.860552020494541	1.1003500137426	0.310987952229783	0.525093848387981	-6.66542782537602	0.27976306955679
P50552	0.238262118631774	-0.917816628107875	1.09874159723599	0.31163848323936	0.525609534854424	-6.66713853315907	0.279336765029131
Q9UGI8	0.181230686280442	-0.469230114599184	1.09319736960553	0.313889452975442	0.528820394780528	-6.67302229996847	0.276691803957661
Q96T51	0.151616019023714	-0.204035326008107	1.09181526340914	0.314452665941288	0.529056041767731	-6.67448588728666	0.276498321648431
Q13435	0.101683541147469	-0.659405901928278	1.09114994739199	0.314724080001027	0.529056041767731	-6.67518997550571	0.276498321648431
P07858	-0.0850251483409379	0.527335408654946	-1.09019588895338	0.315113621161449	0.529126458522928	-6.67619912091674	0.276440521395162
Q6PIU2	-0.252471496115315	-0.271042240439448	-1.08934635675746	0.315460817031397	0.529126458522928	-6.67709719650228	0.276440521395162
P30837	0.0716478832132841	-0.305279846016999	1.08283927162043	0.318130607988982	0.532012227726692	-6.68396018096816	0.274078385800439
Q13813	0.0798283977663195	-0.0589365738175049	1.08259972178506	0.31822924455615	0.532012227726692	-6.68421229379068	0.274078385800439
Q71DI3	-0.248513034544081	-0.307390473795769	-1.07781306781477	0.3202054318155	0.534729027033998	-6.68924192542901	0.271866240177707
P30405	0.0850249144969721	0.171385599880467	1.07694614921824	0.320564411453761	0.53474216718957	-6.69015120608082	0.271855568180018
Q15717	0.0712300876886574	-0.417165186941605	1.07431895056283	0.321654304843723	0.535973201615963	-6.69290369539408	0.270856924264811
O95373	-0.113169900885689	-0.579904428037525	-1.0728050698388	0.322283708367699	0.536041534643322	-6.6944876607057	0.270801558128972
A2RRP1	-0.108884625949711	-0.344779877981093	-1.07252744246157	0.322399242109838	0.536041534643322	-6.69477797293264	0.270801558128972
P34897	-0.100711275715165	-0.125694377526938	-1.06948850158384	0.323666093053701	0.53620992793376	-6.69795235757836	0.270665149310742
P06730	-0.0766582353188594	-0.442086809620965	-1.06918177890534	0.323794181969171	0.53620992793376	-6.69827240349849	0.270665149310742
Q15459	-0.0930573811277146	-0.813184232141238	-1.06786448389106	0.324344759556406	0.53620992793376	-6.69964619348016	0.270665149310742
Q9BVL2	0.164340451352436	-1.39989999882882	1.06651394814528	0.324910020052346	0.53620992793376	-6.70105342768386	0.270665149310742
A5YKK6	0.071396221767253	2.04357936346059	1.06648036956816	0.324924084399493	0.53620992793376	-6.701088400185	0.270665149310742
Q9Y421	0.071396221767253	2.04357936346059	1.06648036956816	0.324924084399493	0.53620992793376	-6.701088400185	0.270665149310742
Q9NQ40	-0.0821341260292049	0.112149444762925	-1.06638258309147	0.324965044965765	0.53620992793376	-6.7011902416402	0.270665149310742
P62318	0.0717839712607509	0.603824713387419	1.06316493539814	0.326315185714493	0.537855008488283	-6.7045376903233	0.269334782883966
P40429	-0.167064111997565	-0.527093693548818	-1.0597312672556	0.3277609840116	0.539654030972613	-6.70810209091003	0.267884574607018
Q16851	-0.0918271051542498	-0.18310493011703	-1.05621278605473	0.329247871699455	0.541292249322682	-6.71174617019464	0.266568191457783
Q16629	-0.101490613898986	-0.0895190249070506	-1.0556958466527	0.329466786028973	0.541292249322682	-6.71228084763028	0.266568191457783
P10155	-0.163297532128432	-1.0839108041331	-1.05424737387494	0.33008081448956	0.541716681538361	-6.71377804519934	0.266227790610854
Q14315	0.188278896479577	-0.396101418480443	1.04920799361051	0.332224285984523	0.544636806369297	-6.71897569251395	0.263893012531587
P15621	0.119476645267973	2.23912826157701	1.04838517417581	0.332575331532138	0.544636806369297	-6.71982268960329	0.263893012531587
Q9UDY8	0.144586529391067	-1.35391147433086	1.04703181963158	0.333153373435416	0.544997408960406	-6.72121479272297	0.263605562451565
Q96HY6	0.225643476197852	-1.77127936035142	1.04418381151575	0.334372451944395	0.546344578001366	-6.72414019984241	0.26253336256401
Q9UIA0	-0.251492343837799	-0.148418821148638	-1.04342412467072	0.334698238690105	0.546344578001366	-6.72491958170154	0.26253336256401
O60506	0.134238459984968	0.381860849913662	1.0425126768207	0.335089444017669	0.546344578001366	-6.72585412991002	0.26253336256401
Q9BRA2	0.0869538397856038	-0.157659251687867	1.04108783456867	0.335701741416335	0.546344578001366	-6.72731392687659	0.26253336256401
Q99622	0.15733902391294	-0.766029042025131	1.04092787919215	0.335770535134129	0.546344578001366	-6.72747771811969	0.26253336256401
P46379	-0.309070923970349	-1.45220606160219	-0.918870515207766	0.397527470684365	0.604829508343944	-6.73023135854604	0.21836702868687
O43765	-0.109378417291417	-0.709527613950107	-1.03636971254571	0.337735677384844	0.548637798500495	-6.73213769503705	0.260714274903754
P46778	-0.143365138478008	0.437493424638016	-1.03451614676477	0.338537431003365	0.548637798500495	-6.7340285092171	0.260714274903754
Q9UNA1	-0.155415945856446	-1.113686027044	-1.03436670484887	0.3386021379903	0.548637798500495	-6.73418084944302	0.260714274903754
Q13011	-0.0933781083559564	-0.142683721304397	-1.03423630909406	0.338658606258341	0.548637798500495	-6.73431376133756	0.260714274903754
Q9Y3Z3	-0.0798565756332965	-1.07393296271079	-1.03272437344636	0.339313905454671	0.548637798500495	-6.7358540010737	0.260714274903754
P60981	-0.101504983021246	0.412080823409676	-1.03266120894469	0.339341304128343	0.548637798500495	-6.73591831314524	0.260714274903754
P62140	0.14112203797408	-1.40486239814152	1.0308424594452	0.340130977475716	0.548952039352542	-6.73776890376914	0.260465597179062
Q04837	-0.164263019053082	0.0575291817381315	-1.0305535571608	0.340256549670913	0.548952039352542	-6.73806264995551	0.260465597179062
O75348	0.397590797168639	-1.00283956302901	1.02564077971359	0.342397581628799	0.551821710921335	-6.74304879860916	0.258201216600864
P45974	0.101770369963044	-0.191128302099061	1.02460350485181	0.342851007777981	0.551968377215503	-6.74409938719758	0.25808580269509
P61353	-0.115177620734219	0.159396419243602	-1.01946351408925	0.345104932308055	0.554989738362807	-6.7492941086955	0.255715046811753
Q9H446	0.197638275063308	-0.685334389774082	1.01787792287127	0.345802602273212	0.554989738362807	-6.75089279815668	0.255715046811753
Q6ZVH7	-0.142611038489591	0.173704470410275	-1.01686203456735	0.346250188804052	0.554989738362807	-6.75191613817042	0.255715046811753
P14625	-0.0788554091605395	0.801273480220748	-1.01675359388966	0.34629799348541	0.554989738362807	-6.75202533086057	0.255715046811753
P12268	-0.0757465728156703	0.179547297881022	-1.01539218735582	0.346898598583443	0.554989738362807	-6.75339546530223	0.255715046811753
P08195	0.172283627841321	-0.442277012461689	1.01535699050319	0.346914137177539	0.554989738362807	-6.75343087027334	0.255715046811753
P25325	-0.0806420997024031	-0.618064672552312	-1.00884859018764	0.349796956595815	0.558547040485072	-6.75996253221161	0.252940244996372
P26022	0.167934134752475	-0.64307760699437	1.00868147949515	0.349871225622297	0.558547040485072	-6.76012984060753	0.252940244996372
Q07157	0.0860818154241206	-0.697129976145437	1.00616938698416	0.350989180705559	0.559263114591263	-6.76264248753734	0.252383823006322
P0DJG4	-0.096199426214955	-0.351778368714061	-1.00540000820703	0.351332141819371	0.559263114591263	-6.76341112827953	0.252383823006322
Q9H6B1	0.347007140895429	-0.0117979968671421	1.00075104443071	0.353410121590107	0.561840934427696	-6.76804655251156	0.250386622292797
Q13442	-0.0727014330986336	-0.473885432087541	-0.998198783873677	0.354555041909503	0.562835457849861	-6.77058473852788	0.249618550428013
P41214	0.0853770493487538	-1.07429215921107	0.997709614047676	0.354774812564587	0.562835457849861	-6.77107067192935	0.249618550428013
Q12905	0.135293255335599	-0.159642309587302	0.994615897070831	0.356167222172393	0.564456482173313	-6.77413989800759	0.248369535192554
Q9NX08	0.111134781774475	-0.881338521891498	0.993037201049407	0.356879412060571	0.564885673897587	-6.77570341555667	0.248039439294686
P21291	0.167143093284038	0.0805866168148025	0.992218964710373	0.357248979715016	0.564885673897587	-6.77651307087955	0.248039439294686
P52948	0.166452724661871	-1.50087972896095	0.99155133141125	0.357550748284487	0.564885673897587	-6.77717334106921	0.248039439294686
Q96Q06	0.0892426278590619	1.57701910829386	0.990095581598512	0.358209438079545	0.565339869632277	-6.77861190845554	0.247690385580536
Q9H251	-0.110314499287455	2.21853016615525	-0.988896781216997	0.358752580017143	0.565610951724751	-6.77979539736148	0.247482190039341
Q96CT7	-0.136110077903844	-1.11839299675541	-0.986385050136706	0.35989266863448	0.566821648738691	-6.78227163972259	0.246553571007135
P55209	0.101304004523143	0.347685673167539	0.98410966774113	0.360927927678549	0.567864911006643	-6.78451088243687	0.245754966018067
P30043	-0.105821286207253	0.119074961954928	-0.983017571565152	0.361425639982767	0.568061145194793	-6.78558428329449	0.24560491500822
O43143	-0.114906137177513	-0.100076225245743	-0.979060809493249	0.363233395005971	0.570313876901127	-6.78946596285153	0.243886061014817
P46063	0.135069664505891	-1.36251173134264	0.977161438020464	0.364103681088344	0.571091561583468	-6.79132519266823	0.243294256898458
Q8NF91	-0.079078802710489	0.321254490198898	-0.975430509917448	0.364898203642318	0.571261852909843	-6.79301721768711	0.243164775806232
P52788	-0.218413036974731	-1.07887058950102	-0.975290713526999	0.36496243130747	0.571261852909843	-6.79315377539581	0.243164775806232
Q9HD20	-0.0645282608357991	1.73368489951844	-0.974473751706582	0.365337950283102	0.571262523902632	-6.79395152124311	0.243164265692888
Q9BYE7	-0.139841452142123	-0.128060691312342	-0.972048968522724	0.366454282696486	0.572365674799326	-6.7963163580792	0.242326419098553
P54136	-0.121429786458278	-0.536474815916998	-0.97129371414787	0.366802532081309	0.572365674799326	-6.79705204986235	0.242326419098553
P06733	0.0756441931326477	1.5367181340937	0.970495458881712	0.367170889217953	0.572365674799326	-6.79782916816684	0.242326419098553
Q96CV9	-0.133194803238721	-1.61926556277822	-0.967319588252381	0.368639253845948	0.57406705890325	-6.80091625102033	0.241037373088827
P62851	0.0921804109358022	0.779701542546869	0.966074173113151	0.369216315784009	0.574378395239066	-6.80212479703247	0.240801904080725
Q8IYT4	-0.105810215229572	1.18273742084944	-0.962233847490624	0.371000141716903	0.576258759131123	-6.80584414111151	0.23938246027752
P30050	-0.0710461711384114	0.54721940066106	-0.961843621166391	0.371181774594637	0.576258759131123	-6.80622145671114	0.23938246027752
Q9BQI0	-0.10521744660317	-1.42976257654982	-0.960775808629916	0.371679145675852	0.576443318599106	-6.80725335721403	0.239243390242405
Q567U6	-0.123720997335011	-0.278538042646419	-0.958169712774008	0.372895192373741	0.577740974552602	-6.80976821548125	0.238266830327638
O94973	0.138304030248724	-0.965556119878958	0.955344376671377	0.374217013590089	0.579075610791512	-6.81248887215858	0.237264726072873
Q9BZE9	0.299128737042488	-2.85128547299699	0.954704122332126	0.37451705622432	0.579075610791512	-6.81310456964575	0.237264726072873
P36578	-0.134092921699232	0.472765179795216	-0.95234779519287	0.375622902101756	0.580088831746511	-6.81536785768666	0.236505495776245
Q15365	0.126829209230684	0.890293413189695	0.951150950703094	0.376185555677003	0.580088831746511	-6.81651583946684	0.236505495776245
Q9UKA9	0.138149868968525	0.539154969157965	0.950875770410288	0.376315013634638	0.580088831746511	-6.81677963206714	0.236505495776245
Q9NQC3	0.231247636549611	-0.217347275392582	0.949438825908004	0.376991578617082	0.580544159993747	-6.81815618130448	0.236164739384205
P78527	-0.0872885050168038	0.401796896726548	-0.820287103669845	0.446895511935002	0.647172057092583	-6.81877409333158	0.188980242496652
Q8WUJ1	-0.0872885050168038	0.401796896726548	-0.820287103669845	0.446895511935002	0.647172057092583	-6.81877409333158	0.188980242496652
Q92974	-0.154821785179909	-1.38955236695651	-0.942350471318567	0.380342733880014	0.585113114847739	-6.82492369106143	0.232760167412831
P36542	0.159603307848454	-0.381851280091161	0.937359447048587	0.382716017661694	0.588170025124885	-6.82966584835473	0.230497112189658
P62854	0.131076579622856	0.623789149827477	0.934872400462368	0.383902857825586	0.589399246439886	-6.83202177235202	0.229590423740944
Q9ULC8	0.0935097798659207	-0.341499486816068	0.93363427319134	0.38449475077017	0.589713499922426	-6.83319285486227	0.229358930091098
P02788	0.107499715885266	1.33419863541445	0.928640939709837	0.386888911102244	0.592580027298214	-6.83790384154177	0.22725299035234
P27695	-0.113905752399177	-0.505944406071901	-0.928114657382707	0.387141908838951	0.592580027298214	-6.83839924692428	0.22725299035234
O95336	-0.0771476812951717	-0.14128362374682	-0.923565517217908	0.389334051581877	0.595337108995179	-6.84267257411194	0.225237045838067
O94760	0.51474403853974	-0.571858909183443	0.92251174354033	0.389843188004986	0.595517728517146	-6.84366017405029	0.225105305075306
Q9BPX5	-0.0852133633903215	-0.40458451049649	-0.917666028184335	0.392190927845032	0.598503790689363	-6.84819050297272	0.222933094597154
Q01518	-0.0570613316590771	0.226230291916642	-0.914957184600323	0.393508016401919	0.599912621601724	-6.85071508135908	0.221912000815807
Q99714	-0.0895907093337388	-0.329106029426093	-0.9084125922554	0.396703909023213	0.604180053442353	-6.85679084204192	0.218833616737206
O00629	0.201996283203027	-1.00759182982396	0.905141127512597	0.39830876647911	0.605413424498687	-6.85981536822424	0.217947953182779
P38606	-0.0923011186227395	-0.699646469047122	-0.903440386363331	0.399145013526036	0.606079616749903	-6.86138440904923	0.217470321635752
P24539	0.279417914101528	-0.719214336812787	0.9015446864539	0.400078675174052	0.606892253276973	-6.86313062659045	0.2168884060596
Q00796	-0.149366366646527	-0.660221163645183	-0.900354321189309	0.400665786092454	0.607178101710256	-6.86422567885488	0.216683899954959
Q9BXT6	0.0624308953779493	0.435831023628494	0.763472318771491	0.477342776308176	0.668192139997566	-6.86625897689926	0.175098637311718
P46060	-0.0772180487013731	-0.374641359714462	-0.895905026183494	0.402865985300825	0.60990546283614	-6.86830880123149	0.214737476711219
Q9Y617	0.0675635842174163	-0.310639530705852	0.894673311768445	0.403476670215266	0.609971577141528	-6.86943637632787	0.214690401346912
